host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,distance_from_metro(meters),bathroom_is_private,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ
100.0,100.0,0,0,37.96879000000001,23.75065,8,2.0,3.0,5.0,16.70668220668221,186.0,1,3,3,0,0,176.9628793766428,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,38.02547,23.733620000000002,4,1.0,1.0,1.0,20.70979020979021,28.0,0,1,1,0,0,174.53397018141555,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100.0,100.0,1,1,37.96691,23.72823,4,1.0,1.0,3.0,20.383061383061378,55.0,1,2,2,0,0,767.0374485519618,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,98.0,1,1,37.97698,23.710079999999998,5,1.0,3.0,3.0,23.227078477078482,25.0,0,1,1,0,0,1187.5580092124585,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,1,1,37.980129999999996,23.72354,8,2.0,2.0,2.0,21.221833721833715,72.0,0,42,42,0,0,110.25729480164455,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,67.0,1,1,37.98904,23.73742,2,1.5,1.0,1.0,19.570901320901324,50.0,0,1,1,0,0,228.24758628880798,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.9643,23.73658,2,1.0,1.0,1.0,20.054001554001555,22.0,1,2,1,1,0,1048.1393373917217,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.96464,23.734379999999998,6,1.0,2.0,3.0,19.43065268065268,60.0,0,2,1,1,0,992.1620938218897,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,0,1,37.963409999999996,23.72875,5,2.0,2.0,3.0,24.478243978243977,80.0,1,1,1,0,0,704.7808037844078,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.97385,23.71567000000001,5,1.0,2.0,2.0,20.289821289821287,55.0,1,2,1,1,0,674.9402861104768,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,0,1,37.96483,23.71825,8,1.0,2.0,5.0,22.137529137529135,42.0,1,2,2,0,0,180.3089050142482,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.96755,23.75163,12,4.0,4.0,8.0,15.685508935508935,289.0,1,3,3,0,0,283.3821279868152,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,91.0,0,1,37.99252,23.73112,8,1.0,2.0,8.0,11.521756021756024,41.0,1,9,9,0,0,122.09588565533093,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,100.0,0,1,37.97338,23.71537,1,1.0,1.0,1.0,5.937257187257186,33.0,0,2,1,1,0,709.7982493847306,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,38.01501,23.725820000000002,4,1.0,2.0,2.0,18.92754467754468,23.0,1,2,2,0,0,454.59696768823954,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.96808,23.72695,4,1.0,2.0,2.0,20.668026418026415,50.0,0,1,1,0,0,731.4457319782007,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,38.00259000000001,23.73281,2,1.0,1.0,1.0,19.23135198135198,45.0,0,1,1,0,0,223.693243586688,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.9837,23.728839999999998,9,1.5,4.0,6.0,8.538655788655786,155.0,1,12,3,9,0,95.2586479362608,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.976620000000004,23.72362,2,1.0,1.0,1.0,22.383838383838388,72.0,0,2,2,0,0,152.87956010914635,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.96429000000001,23.72194,4,1.0,1.0,2.0,17.664141414141408,63.0,0,1,1,0,0,155.58196998814753,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,50.0,0,0,37.98585,23.73353,3,1.0,1.0,2.0,13.143939393939394,50.0,0,1,1,0,0,281.2721411402575,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.97814,23.75388,6,1.0,2.0,2.0,21.519619269619266,70.0,1,1,1,0,0,242.8610203307407,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97401,23.73193,3,1.5,2.0,3.0,22.734848484848484,60.0,1,2,2,0,0,285.80907625553374,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,100.0,0,1,38.001459999999994,23.745739999999998,3,1.0,1.0,0.0,16.293512043512038,18.0,0,1,1,0,0,281.6149446430695,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.9775,23.72543,2,1.0,1.0,1.0,10.32808857808858,35.0,1,3,3,0,0,96.98375148322617,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.96986,23.7312,2,1.0,1.0,1.0,5.395881895881896,32.0,1,3,3,0,0,728.5028200683023,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,1,1,37.9802,23.723570000000002,12,3.5,3.0,3.0,21.221833721833715,104.0,0,42,42,0,0,117.76205128992187,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.97911,23.74553,5,1.0,2.0,3.0,17.060800310800314,60.0,0,1,1,0,0,354.93375651568454,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,99.0,1,1,37.976859999999995,23.746389999999998,6,1.5,3.0,4.0,20.395493395493396,140.0,1,2,2,0,0,155.62520559441344,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,1,37.9809,23.75486,4,2.0,2.0,4.0,5.519036519036519,65.0,0,1,1,0,0,107.68451058209526,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,73.0,0,1,37.986,23.71409,4,1.0,2.0,3.0,21.930069930069926,150.0,0,1,1,0,0,854.0816821849933,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,1,1,37.9802,23.723570000000002,16,4.0,4.0,2.0,21.221833721833715,144.0,0,42,42,0,0,117.76205128992187,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,91.0,0,1,37.99463,23.729329999999997,8,1.5,3.0,9.0,18.666860916860923,41.0,1,9,9,0,0,292.5211806392107,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,100.0,1,1,37.96843,23.72644,4,1.0,1.0,2.0,22.777389277389272,60.0,1,9,9,0,0,719.7910094847508,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,0,0,37.97697,23.72155,4,1.0,1.0,3.0,15.097707847707849,55.0,1,1,1,0,0,255.98550787301326,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.9683,23.734679999999997,3,1.0,1.0,1.0,18.846348096348095,27.0,1,1,1,0,0,865.4089944522113,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,1,1,37.96845,23.72873,2,1.0,1.0,1.0,22.30361305361305,35.0,1,2,2,0,0,841.0370649761145,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,60.0,1,1,37.99646,23.766,3,1.0,2.0,2.0,21.22455322455323,29.0,0,2,2,0,0,1673.6818499167694,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,95.0,1,1,37.97266,23.729670000000002,6,2.5,2.0,4.0,21.12801087801088,169.0,1,7,7,0,0,529.312752208339,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,89.0,1,1,37.96824,23.73095,6,2.0,2.0,4.0,10.312548562548566,145.0,0,1,1,0,0,906.5337381791327,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,67.0,1,1,37.99875,23.73854,2,1.5,1.0,2.0,21.86888111888112,24.0,0,5,3,2,0,761.1791583873949,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,97.0,1,1,37.98103,23.71538,3,1.0,1.0,1.0,21.936091686091686,42.0,0,5,5,0,0,757.8768180364513,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0,80.0,1,1,37.96525,23.739910000000002,2,1.0,1.0,1.0,18.08857808857809,25.0,0,1,1,0,0,828.3506211836241,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.99469000000001,23.72982,9,1.0,2.0,6.0,12.401709401709402,58.0,1,40,40,0,0,279.0210434626722,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,96.0,0,1,37.99479,23.76513,6,1.5,2.0,3.0,21.91996891996892,50.0,0,2,1,1,0,1691.4003894094046,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,38.01501,23.725820000000002,6,1.0,2.0,2.0,20.12606837606837,29.0,1,2,2,0,0,454.59696768823954,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.9727,23.73281,3,1.0,1.0,2.0,19.85761460761461,49.0,1,2,2,0,0,385.7976562291993,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98507,23.72772,9,1.5,4.0,6.0,14.325369075369078,94.0,1,12,3,9,0,195.86691210379522,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,67.0,1,1,37.99832,23.739520000000002,2,1.5,1.0,1.0,22.146853146853147,22.0,0,5,3,2,0,698.9454947375954,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.96327,23.71879,4,1.0,1.0,2.0,20.51379176379177,54.0,1,2,2,0,0,163.4253783118627,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,90.0,1,1,37.99733,23.71814,2,1.0,1.0,1.0,7.005827505827505,40.0,1,1,1,0,0,690.1434902998851,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97712,23.74386,2,1.5,1.0,2.0,9.632867132867132,85.0,0,2,2,0,0,168.6577921286197,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.97889,23.74278,2,1.0,1.0,0.0,9.958624708624708,46.0,0,1,1,0,0,384.4220542818512,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98227,23.71172,2,1.0,1.0,1.0,11.260295260295266,65.0,0,5,5,0,0,1105.7928959617875,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.96804,23.70951,2,1.0,1.0,1.0,19.515928515928515,28.0,0,5,5,0,0,1026.531071315838,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98486,23.73911,2,1.0,1.0,1.0,15.238539238539238,51.0,1,1,1,0,0,363.5459990681665,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.978359999999995,23.70879,6,2.0,2.0,3.0,19.8482905982906,59.0,1,1,1,0,0,1298.8936733935213,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.97399,23.713829999999998,3,1.0,1.0,0.0,7.922494172494173,50.0,0,1,1,0,0,833.8204729141117,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,94.0,1,1,37.989329999999995,23.73871,2,1.5,1.0,1.0,15.887140637140636,18.0,1,2,2,0,0,320.51515910915674,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.98628,23.723129999999998,2,1.0,1.0,3.0,20.941530691530694,33.0,1,1,1,0,0,163.0397752318793,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,0,1,37.95892,23.72305,4,1.0,1.0,2.0,20.013597513597514,22.0,1,2,2,0,0,280.7630536433039,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,94.0,1,1,37.98661,23.735979999999998,2,1.0,1.0,1.0,16.168609168609162,38.0,1,2,2,0,0,70.3363811055829,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.98502,23.73604,3,1.0,2.0,2.0,16.023310023310014,99.0,1,1,1,0,0,243.87556421961548,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,84.0,1,1,37.98353,23.735689999999998,5,2.0,2.0,0.0,21.279914529914528,69.0,1,5,5,0,0,411.432061944042,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,90.0,0,1,37.97268,23.743129999999997,4,1.0,1.0,1.0,21.316627816627808,27.0,0,3,3,0,0,399.0083011985369,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,86.0,1,1,37.99832,23.73961,7,1.5,2.0,3.0,19.947163947163943,45.0,0,1,1,0,0,694.4554405508853,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.977090000000004,23.745,2,1.0,1.0,1.0,17.03690753690754,76.0,1,15,15,0,0,128.41965904768566,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,14.0,0,1,37.9794,23.7435,2,1.0,1.0,1.0,6.854506604506604,35.0,0,2,2,0,0,408.3981698341414,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,0.0,0,0,37.96689,23.727710000000002,2,1.0,1.0,2.0,15.18764568764569,65.0,0,2,1,0,1,724.1583012991197,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.99757,23.742639999999998,4,1.0,1.0,3.0,17.165501165501162,29.0,0,1,1,0,0,505.9983499583982,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,98.0,0,1,37.98108,23.71336,7,2.0,2.0,4.0,18.30691530691531,96.0,1,67,52,15,0,930.9892829661328,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.98729,23.74312,2,1.0,1.0,2.0,18.040598290598293,57.0,1,15,15,0,0,513.5854987976529,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98147,23.73763,4,1.0,1.0,2.0,23.453962703962702,47.0,1,1,1,0,0,649.0988308990708,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
