,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_90,number_of_reviews,review_scores_rating,review_scores_location,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,log_price,bathroom_is_private,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ
8675,1,8.0,1,37.97954,23.70559,3,1.0,2.0,14.307268243145218,139.0,1,1125,1,90,5,100.0,10.0,1,7,7,0,0,4.9344739331306915,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8676,0,0.0,0,37.99034,23.76354,3,1.0,1.0,11.854780211809082,60.0,1,1125,1,84,1,100.0,10.0,1,2,2,0,0,4.0943445622221,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8679,1,8.0,1,37.97914,23.70637,3,1.0,2.0,14.307268243145218,139.0,1,1125,1,90,1,100.0,8.0,1,7,7,0,0,4.9344739331306915,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8681,0,0.0,1,37.97509,23.71956,2,1.0,1.0,14.817786159872334,25.0,1,28,1,90,1,80.0,10.0,1,4,0,4,0,3.2188758248682006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8683,0,1.0,1,37.96552,23.74394,2,1.0,1.0,20.62773828521689,60.0,1,10,1,89,4,80.0,10.0,1,1,1,0,0,4.0943445622221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8686,0,73.0,1,37.96217,23.73149,2,1.0,1.0,14.285507036123605,30.0,1,1125,1,85,9,84.0,9.0,1,60,60,0,0,3.4011973816621555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8690,1,7.0,1,38.0187,23.7433,2,1.0,1.0,15.164659799796892,30.0,2,1125,1,55,23,96.0,9.0,1,2,2,0,0,3.4011973816621555,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8693,0,15.0,1,37.99559,23.72355,2,1.0,0.0,19.895546206296245,74.0,2,1125,1,86,6,83.0,9.0,1,11,11,0,0,4.30406509320417,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8697,1,8.0,1,37.98039,23.70757,3,1.0,2.0,13.533584796170027,120.0,1,1125,1,90,3,100.0,10.0,1,7,7,0,0,4.787491742782046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8698,1,8.0,1,37.97894,23.70605,3,1.0,2.0,12.771942550413462,120.0,1,1125,1,90,8,95.0,9.0,1,7,7,0,0,4.787491742782046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8700,1,17.0,1,37.98322,23.7293,4,2.0,2.0,18.58349049760627,41.0,1,1125,1,90,23,99.0,10.0,1,8,8,0,0,3.713572066704308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8701,0,1.0,0,37.98012,23.72427,2,1.0,1.0,12.87480052226897,9.0,1,30,1,90,10,94.0,10.0,1,1,0,1,0,2.1972245773362196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8702,0,7.0,1,37.97367,23.731270000000002,2,1.0,1.0,5.787175395328593,35.0,1,1125,1,88,2,100.0,10.0,1,3,3,0,0,3.5553480614894135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8705,1,7.0,1,37.96529,23.73068,4,2.0,2.0,19.807050631075008,64.0,2,1125,1,22,7,100.0,9.0,0,5,5,0,0,4.1588830833596715,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8706,0,7.0,0,37.97502,23.73016,4,1.0,1.0,20.767010010155236,55.0,1,1125,1,88,33,96.0,10.0,1,6,6,0,0,4.007333185232471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8707,0,0.0,1,37.98555,23.75171,3,1.0,2.0,17.01450747134774,45.0,5,1125,1,89,1,100.0,10.0,0,5,5,0,0,3.8066624897703196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708,0,0.0,0,37.990109999999994,23.73544,11,1.0,6.0,11.911214275351806,12.0,1,1125,1,90,3,60.0,8.0,1,4,0,0,4,2.4849066497880004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8710,0,0.0,0,37.98858,23.733729999999998,11,1.0,10.0,11.911214275351806,11.0,1,1125,1,90,4,85.0,9.0,1,4,0,0,4,2.3978952727983707,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8711,0,176.0,1,37.97611,23.71538,2,1.0,1.0,15.92572174669955,34.0,2,1125,1,77,11,93.0,10.0,1,113,113,0,0,3.5263605246161616,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,0,176.0,1,37.96648,23.73191,4,2.0,3.0,17.0237922530103,44.0,2,1125,1,62,4,95.0,10.0,1,113,113,0,0,3.784189633918261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713,0,22.0,1,37.97425,23.71454,2,1.0,2.0,17.33947482953721,24.0,1,365,1,0,1,100.0,10.0,1,22,22,0,0,3.1780538303479458,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8714,0,1.0,0,37.991620000000005,23.73607,1,1.0,0.0,11.047874655447556,15.0,2,1125,1,1,2,100.0,10.0,0,2,0,2,0,2.70805020110221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8716,0,0.0,1,37.965379999999996,23.73214,3,1.0,1.0,17.450456985347454,30.0,1,1125,1,0,3,100.0,10.0,1,1,1,0,0,3.4011973816621555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8718,1,30.0,1,37.960679999999996,23.72606,5,2.0,2.0,8.891629189032352,38.0,1,1125,1,82,2,100.0,10.0,1,7,7,0,0,3.6375861597263857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8720,1,3.0,1,37.979279999999996,23.70915,3,1.0,2.0,19.755113883650083,26.0,2,1125,1,88,2,100.0,10.0,1,5,3,2,0,3.258096538021482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8721,0,8.0,1,37.98532,23.73559,4,2.0,2.0,18.48977223269984,25.0,1,1125,1,0,1,60.0,10.0,1,7,7,0,0,3.2188758248682006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8722,0,0.0,1,37.97777,23.72379,4,2.0,2.0,10.339474829537215,53.0,2,1125,1,90,1,100.0,10.0,1,1,1,0,0,3.970291913552122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8725,1,4.0,1,37.97504,23.71867,2,1.0,1.0,21.211809081677067,21.0,7,1124,1,90,10,98.0,10.0,1,4,4,0,0,3.044522437723423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8726,0,3.0,0,37.96308,23.746760000000002,2,1.0,1.0,16.692441607427824,21.0,1,1125,1,86,21,91.0,9.0,1,2,2,0,0,3.044522437723423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8727,0,0.0,1,37.96578,23.72385,8,3.0,3.0,18.594516175830552,61.0,1,1125,1,1,31,89.0,9.0,1,5,5,0,0,4.110873864173311,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8728,1,56.0,1,37.96241,23.73076,4,2.0,2.0,16.351225881328883,50.0,1,1125,1,0,5,92.0,9.0,1,26,26,0,0,3.912023005428146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8729,1,1.0,0,37.967420000000004,23.7276,2,1.0,1.0,21.46380385898738,100.0,2,15,1,73,3,100.0,10.0,1,2,2,0,0,4.605170185988092,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730,0,7.0,1,37.96372,23.73108,3,1.0,2.0,16.96126505150152,20.0,2,300,1,78,2,100.0,9.0,1,5,0,5,0,2.995732273553991,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8731,0,5.0,1,37.96331,23.73056,1,1.0,1.0,13.843754533584795,24.0,2,300,1,83,2,70.0,10.0,0,7,3,4,0,3.1780538303479458,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8732,0,176.0,1,37.97469,23.717589999999998,6,2.0,4.0,17.597417670100103,43.0,2,1125,1,0,6,93.0,9.0,1,113,113,0,0,3.7612001156935624,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8733,0,6.0,1,37.9794,23.72411,10,4.0,4.0,21.820832728855365,50.0,1,1125,1,90,2,100.0,10.0,1,6,3,3,0,3.912023005428146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8734,1,0.0,0,37.97567,23.72524,4,1.0,2.0,17.323806760481656,51.0,1,31,1,89,5,96.0,10.0,1,1,1,0,0,3.9318256327243257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736,0,7.0,1,37.95825,23.73669,4,2.0,2.0,14.125489627157986,25.0,2,1125,1,84,3,93.0,9.0,1,2,2,0,0,3.2188758248682006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8738,1,0.0,1,37.97933,23.71409,2,1.0,1.0,16.52052807195706,69.0,1,28,1,65,59,98.0,9.0,1,2,2,0,0,4.23410650459726,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8742,1,42.0,1,37.97294,23.75008,4,2.0,2.0,18.428405628898886,41.0,1,1123,1,20,2,100.0,10.0,1,34,34,0,0,3.713572066704308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8743,0,5.0,1,37.96221,23.73056,3,1.0,2.0,9.84535035543305,17.0,2,300,1,0,1,100.0,10.0,0,7,3,4,0,2.833213344056216,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745,1,2.0,0,37.97143,23.73096,3,1.0,2.0,17.010300304656905,80.0,2,1125,1,90,1,100.0,10.0,1,2,2,0,0,4.382026634673881,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8747,0,0.0,1,37.9763,23.73299,2,1.0,1.0,13.775859567677355,28.0,2,1125,1,55,1,100.0,10.0,1,3,3,0,0,3.332204510175204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8750,0,11.0,1,37.997040000000005,23.74094,4,2.0,2.0,13.516756129406645,30.0,2,90,1,0,1,100.0,8.0,1,3,3,0,0,3.4011973816621555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8752,0,0.0,1,37.9763,23.73299,2,1.0,1.0,15.257072392282023,24.0,2,1125,1,90,5,100.0,10.0,1,3,3,0,0,3.1780538303479458,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8753,0,0.0,1,37.9763,23.73299,5,2.0,2.0,16.173654432032492,62.0,2,1125,1,85,3,100.0,10.0,1,3,3,0,0,4.127134385045092,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755,0,36.0,1,37.96836,23.73066,4,2.0,3.0,19.77382852168867,20.0,1,1000,1,84,38,93.0,10.0,1,32,32,0,0,2.995732273553991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756,1,8.0,1,37.96678,23.72927,6,2.0,3.0,17.74611925141448,134.0,2,1125,1,67,32,100.0,10.0,1,7,7,0,0,4.897839799950911,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8757,1,56.0,1,37.96363,23.72074,4,2.0,3.0,16.806325257507616,52.0,1,1125,1,52,2,100.0,9.0,1,26,26,0,0,3.9512437185814275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8759,0,0.0,1,37.96413,23.7438,3,1.0,2.0,10.256637168141593,30.0,3,31,1,8,4,100.0,10.0,0,1,1,0,0,3.4011973816621555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8760,1,12.0,1,37.97743,23.71024,8,4.0,4.0,21.440736979544468,150.0,1,1125,1,90,3,100.0,9.0,0,8,7,1,0,5.0106352940962555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8762,0,0.0,1,37.96613,23.7503,3,1.0,2.0,11.494849847671551,35.0,3,30,1,5,3,100.0,10.0,1,1,1,0,0,3.5553480614894135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8764,0,0.0,1,37.97018,23.74132,2,1.0,1.0,16.222544610474394,35.0,2,190,1,52,1,100.0,10.0,0,1,1,0,0,3.5553480614894135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8765,1,8.0,1,37.978320000000004,23.7325,8,3.0,4.0,19.684607572900045,58.0,1,39,1,68,9,98.0,10.0,0,7,7,0,0,4.060443010546419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767,1,12.0,1,37.95776,23.72649,2,1.0,1.0,12.435949513999711,66.0,1,1125,1,90,1,100.0,10.0,1,10,5,5,0,4.189654742026425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8768,0,6.0,1,37.96542,23.73384,4,2.0,3.0,17.30944436384738,24.0,1,1,1,52,33,92.0,10.0,1,5,5,0,0,3.1780538303479458,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8769,1,24.0,1,37.96856,23.744629999999997,4,1.0,2.0,18.417960249528505,59.0,1,999,1,89,8,100.0,10.0,1,18,18,0,0,4.07753744390572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8770,0,5.0,1,37.96226,23.72924,3,1.0,2.0,9.742057159437111,22.0,2,1125,1,1,2,60.0,9.0,0,7,3,4,0,3.091042453358316,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8772,0,0.0,0,37.96441,23.72571,4,1.0,3.0,16.94878862614246,52.0,1,1125,1,90,2,100.0,10.0,1,2,2,0,0,3.9512437185814275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8774,0,1.0,0,37.97387,23.71861,4,1.0,2.0,16.42739010590454,40.0,1,90,1,51,5,100.0,10.0,1,1,1,0,0,3.6888794541139363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8775,1,4.0,1,37.96855,23.72999,4,1.0,2.0,21.398520237922536,80.0,3,1123,1,82,11,100.0,10.0,1,4,4,0,0,4.382026634673881,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8776,0,0.0,1,37.97699,23.72479,10,4.0,5.0,15.500797910924124,150.0,3,1125,1,89,1,80.0,10.0,0,5,1,4,0,5.0106352940962555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8777,1,1.0,1,37.98704,23.72672,2,1.0,1.0,20.444073697954448,14.0,3,1125,1,74,2,90.0,10.0,0,2,2,0,0,2.6390573296152584,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8778,0,7.0,1,37.96089,23.73094,2,1.0,2.0,16.18177861598723,16.0,2,300,1,0,2,90.0,10.0,1,5,0,5,0,2.772588722239781,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8779,0,7.0,1,37.9638,23.73101,3,1.0,2.0,17.02524300014507,31.0,2,300,1,83,3,93.0,9.0,0,5,0,5,0,3.4339872044851463,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8780,1,1.0,1,37.986990000000006,23.73797,6,2.0,3.0,19.98621790221964,23.0,1,10,1,64,17,99.0,10.0,0,5,5,0,0,3.1354942159291497,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8783,0,5.0,1,37.959759999999996,23.73013,3,1.0,2.0,13.81793123458581,31.0,2,1125,1,23,1,100.0,10.0,0,7,3,4,0,3.4339872044851463,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8788,0,1.0,0,37.97032,23.742070000000002,4,2.0,3.0,17.57652691135935,60.0,3,31,1,64,4,95.0,10.0,0,1,1,0,0,4.0943445622221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8789,0,0.0,0,37.98533,23.71623,4,2.0,3.0,12.515160307558395,22.0,2,31,1,0,1,100.0,10.0,0,3,3,0,0,3.091042453358316,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8793,0,55.0,1,37.99353,23.766460000000002,4,1.0,2.0,9.26084433483244,47.0,1,1125,1,90,5,56.0,9.0,1,16,16,0,0,3.8501476017100584,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8794,0,176.0,1,37.97104,23.73124,2,1.0,1.0,16.540983606557376,22.0,1,1125,1,71,4,80.0,10.0,1,113,113,0,0,3.091042453358316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
